PEP,2022-01-04,168.744144852447
PEP,2022-01-05,169.318866583458
PEP,2022-01-06,169.357830768611
PEP,2022-01-07,169.572133786954
PEP,2022-01-10,169.659803203549
PEP,2022-01-11,169.581874833242
PEP,2022-01-12,169.396794953764
PEP,2022-01-13,169.669544249837
PEP,2022-01-14,171.091737007931
PEP,2022-01-18,169.455241231494
PEP,2022-01-19,170.672872017533
PEP,2022-01-20,169.435759138918
PEP,2022-01-21,169.70850843499
PEP,2022-01-24,168.841555315331
PEP,2022-01-25,166.903087103956
PEP,2022-01-26,165.139957725772
PEP,2022-01-27,164.984100985159
PEP,2022-01-28,168.198646260302
PEP,2022-01-31,169.026635194808
PEP,2022-02-01,167.877191732788
PEP,2022-02-02,170.926139221029
PEP,2022-02-03,170.828728758146
PEP,2022-02-04,168.023307427112
PEP,2022-02-07,167.360916279507
PEP,2022-02-08,167.565478251561
PEP,2022-02-09,167.487549881255
PEP,2022-02-10,164.009996356327
PEP,2022-02-11,164.214558328382
PEP,2022-02-14,162.383241626179
PEP,2022-02-15,161.662404200844
PEP,2022-02-16,161.993599774646
PEP,2022-02-17,162.43194685762
PEP,2022-02-18,163.367087301299
PEP,2022-02-22,163.990514263751
PEP,2022-02-23,162.373500579891
PEP,2022-02-24,159.54859715628
PEP,2022-02-25,164.019737402616
PEP,2022-02-28,159.499891924838
PEP,2022-03-01,158.067958120456
PEP,2022-03-02,160.259693535327
PEP,2022-03-03,160.089225225281
PEP,2022-03-04,162.520910645497
PEP,2022-03-07,159.285200207306
PEP,2022-03-08,154.794426326423
PEP,2022-03-09,154.33358271856
PEP,2022-03-10,151.499884789356
PEP,2022-03-11,150.735080503966
PEP,2022-03-14,152.853000063509
PEP,2022-03-15,155.902412021925
PEP,2022-03-16,156.588774842147
PEP,2022-03-17,157.804617552255
PEP,2022-03-18,159.618576434272
PEP,2022-03-21,159.393057221913
PEP,2022-03-22,161.138379821907
PEP,2022-03-23,160.295134071348
PEP,2022-03-24,161.265847202805
PEP,2022-03-25,162.02084630505
PEP,2022-03-28,162.501300279205
PEP,2022-03-29,164.913375333129
PEP,2022-03-30,164.687856120771
PEP,2022-03-31,164.119155498301
PEP,2022-04-01,166.452789087057
PEP,2022-04-04,166.021361028631
PEP,2022-04-05,166.19785432526
PEP,2022-04-06,169.031552254463
PEP,2022-04-07,169.1884351848
PEP,2022-04-08,169.75713580727
PEP,2022-04-11,169.23746110053
PEP,2022-04-12,169.923823920752
PEP,2022-04-13,169.629668426371
PEP,2022-04-14,168.551098280308
PEP,2022-04-18,167.099931174695
PEP,2022-04-19,169.531616594911
PEP,2022-04-20,172.051548663441
PEP,2022-04-21,171.433822125241
PEP,2022-04-22,168.796227858959
PEP,2022-04-25,170.355251979178
PEP,2022-04-26,169.923823920752
PEP,2022-04-27,171.443627308387
PEP,2022-04-28,174.042000842086
PEP,2022-04-29,168.364799800533
PEP,2022-05-02,164.49175245785
PEP,2022-05-03,164.717271670209
PEP,2022-05-04,170.47291417693
PEP,2022-05-05,167.070515625257
PEP,2022-05-06,167.090125991549
PEP,2022-05-09,168.354994617387
PEP,2022-05-10,168.14908577132
PEP,2022-05-11,167.3352555702
PEP,2022-05-12,167.080320808403
PEP,2022-05-13,170.335641612886
PEP,2022-05-16,172.051548663441
PEP,2022-05-17,171.061225165692
PEP,2022-05-18,160.46182218483
PEP,2022-05-19,158.059552314052
PEP,2022-05-20,159.049875811802
PEP,2022-05-23,162.373832898307
PEP,2022-05-24,164.550583556726
PEP,2022-05-25,165.67817961852
PEP,2022-05-26,166.795970497168
PEP,2022-05-27,168.423630899409
PEP,2022-05-31,164.481947274704
PEP,2022-06-01,163.246494198304
PEP,2022-06-02,164.560388739872
PEP,2022-06-03,162.753660209791
PEP,2022-06-06,163.434885721133
PEP,2022-06-07,164.4419147379
PEP,2022-06-08,163.62246955759
PEP,2022-06-09,160.709983675764
PEP,2022-06-10,160.453290004824
PEP,2022-06-13,157.70864229246
PEP,2022-06-14,154.134676566288
PEP,2022-06-15,155.783439760406
PEP,2022-06-16,155.03310441458
PEP,2022-06-17,155.062722915073
PEP,2022-06-21,158.666307141738
PEP,2022-06-22,159.969521163436
PEP,2022-06-23,162.013197697462
PEP,2022-06-24,164.017382897498
PEP,2022-06-27,164.234585234448
PEP,2022-06-28,161.924342195983
PEP,2022-06-29,164.609752907361
PEP,2022-06-30,164.540643072877
PEP,2022-07-01,167.235926617752
PEP,2022-07-05,166.860758944839
PEP,2022-07-06,168.529267805953
PEP,2022-07-07,168.19359146703
PEP,2022-07-08,169.694262158683
PEP,2022-07-11,168.302192635505
PEP,2022-07-12,167.344527786227
PEP,2022-07-13,167.93689779609
PEP,2022-07-14,168.805707143889
PEP,2022-07-15,168.943926812857
PEP,2022-07-18,166.120296432511
PEP,2022-07-19,167.897406462099
PEP,2022-07-20,166.120296432511
PEP,2022-07-21,166.367117269954
PEP,2022-07-22,167.453128954702
PEP,2022-07-25,167.690076958647
PEP,2022-07-26,169.644897991194
PEP,2022-07-27,169.407949987249
PEP,2022-07-28,172.616620874006
PEP,2022-07-29,172.735094875978
PEP,2022-08-01,174.699788742023
PEP,2022-08-02,173.258355051357
PEP,2022-08-03,174.58131474005
PEP,2022-08-04,173.63352272427
PEP,2022-08-05,172.330308702572
PEP,2022-08-08,171.639210357732
PEP,2022-08-09,172.280944535083
PEP,2022-08-10,173.702632558754
PEP,2022-08-11,172.81407754396
PEP,2022-08-12,175.074956414936
PEP,2022-08-15,177.00015894699
PEP,2022-08-16,178.026933630752
PEP,2022-08-17,177.928205295775
PEP,2022-08-18,178.105916298734
PEP,2022-08-19,177.878841128286
PEP,2022-08-22,176.18071376668
PEP,2022-08-23,176.101731098698
PEP,2022-08-24,176.980413279995
PEP,2022-08-25,176.990286113492
PEP,2022-08-26,172.81407754396
PEP,2022-08-29,172.271071701586
PEP,2022-08-30,170.790146676929
PEP,2022-08-31,170.079302665094
PEP,2022-09-01,171.787302860198
PEP,2022-09-02,169.610767174552
PEP,2022-09-06,168.46783747661
PEP,2022-09-07,172.184843624699
PEP,2022-09-08,171.608409516172
PEP,2022-09-09,172.155028067362
PEP,2022-09-12,172.830847367014
PEP,2022-09-13,166.380748462978
PEP,2022-09-14,167.64294039027
PEP,2022-09-15,164.86015503876
PEP,2022-09-16,165.943453622026
PEP,2022-09-19,167.692632985833
PEP,2022-09-20,167.881464848971
PEP,2022-09-21,167.404415931569
PEP,2022-09-22,167.56343223737
PEP,2022-09-23,167.483924084469
PEP,2022-09-26,167.414354450682
PEP,2022-09-27,164.989355787223
PEP,2022-09-28,167.633001871157
PEP,2022-09-29,165.585666933975
PEP,2022-09-30,162.256263031275
PEP,2022-10-03,164.23402833467
PEP,2022-10-04,166.082592889602
PEP,2022-10-05,164.97941726811
PEP,2022-10-06,161.799091152098
PEP,2022-10-07,160.616407377706
PEP,2022-10-10,160.82511627907
PEP,2022-10-11,161.590382250735
PEP,2022-10-12,168.34857524726
PEP,2022-10-13,173.536482224004
PEP,2022-10-14,169.143656776263
PEP,2022-10-17,171.668040630847
PEP,2022-10-18,173.983715584068
PEP,2022-10-19,172.294167334937
PEP,2022-10-20,170.405848703555
PEP,2022-10-21,171.996011761561
PEP,2022-10-24,176.587607591553
PEP,2022-10-25,177.173980219193
PEP,2022-10-26,177.969061748196
PEP,2022-10-27,177.780229885057
PEP,2022-10-28,181.109633787757
PEP,2022-10-31,180.463630045442
PEP,2022-11-01,179.648671478214
PEP,2022-11-02,177.144164661855
PEP,2022-11-03,176.686992782678
PEP,2022-11-04,177.680844693932
PEP,2022-11-07,179.102052927025
PEP,2022-11-08,179.598978882652
PEP,2022-11-09,177.452258754344
PEP,2022-11-10,180.582892274793
PEP,2022-11-11,176.955332798717
PEP,2022-11-14,175.643448275862
PEP,2022-11-15,176.100620155039
PEP,2022-11-16,177.233611333868
PEP,2022-11-17,178.923159582999
PEP,2022-11-18,180.215167067629
PEP,2022-11-21,183.683710237904
PEP,2022-11-22,183.703587276129
PEP,2022-11-23,183.94211173483
PEP,2022-11-25,182.978075380914
PEP,2022-11-28,182.759427960438
PEP,2022-11-29,181.467420475809
PEP,2022-11-30,184.369468056669
PEP,2022-12-01,185.9
PEP,2022-12-02,185.69
PEP,2022-12-05,183.12
PEP,2022-12-06,181.63
PEP,2022-12-07,182.18
PEP,2022-12-08,183.78
PEP,2022-12-09,183.1
PEP,2022-12-12,183.97
PEP,2022-12-13,183.87
PEP,2022-12-14,183.36
PEP,2022-12-15,180.25
PEP,2022-12-16,180.34
PEP,2022-12-19,181.34
PEP,2022-12-20,181.23
PEP,2022-12-21,182.5
PEP,2022-12-22,181.09
PEP,2022-12-23,182.26
PEP,2022-12-27,183.07
PEP,2022-12-28,181.75
PEP,2022-12-29,181.98
PEP,2022-12-30,180.66
PEP,2023-01-03,179.41
PEP,2023-01-04,178.97
PEP,2023-01-05,177.1
PEP,2023-01-06,181.1
PEP,2023-01-09,179.33
PEP,2023-01-10,177.85
PEP,2023-01-11,178.05
PEP,2023-01-12,175.78
PEP,2023-01-13,175.24
PEP,2023-01-17,176.06
